Дата;Регион;Значение
2020-01-01;Иркутская область;56.70
2020-01-01;Кабардино-Балкарская Республика;28.50
2020-01-01;Калининградская область;59.30
2020-01-01;Калужская область;51.70
2020-01-01;Камчатский край;61.80
2020-01-01;Кемеровская область;54.40
2020-01-01;Кировская область;59.20
2020-01-01;Костромская область;53.90
2020-01-01;Краснодарский край;50.30
2020-01-01;Красноярский край;52.90
2020-01-01;Курганская область;53.90
2020-01-01;Курская область;49.10
2020-01-01;Липецкая область;51.10
2020-01-01;Магаданская область;58.00
2020-01-01;Мордовия;45.70
2020-01-01;Москва;58.30
2020-01-01;Мурманская область;64.20
2020-01-01;Ненецкий АО;68.70
2020-01-01;Нижегородская область;56.00
2020-01-01;Новгородская область;58.80
2020-01-01;Новосибирская область;51.60
2020-01-01;Омская область;51.60
2020-01-01;Оренбургская область;49.90
2020-01-01;Орловская область;53.20
2020-01-01;Пензенская область;51.10
2020-01-01;Пермский край;57.70
2020-01-01;Приморский край;51.60
2020-01-01;Псковская область;55.10
2020-01-01;Республика Башкортостан;54.70
2020-01-01;Республика Бурятия;56.00
2020-01-01;Республика Дагестан;21.70
2020-01-01;Республика Ингушетия;16.00
2020-01-01;Республика Калмыкия;47.90
2020-01-01;Республика Карачаево-Черкессия;34.30
2020-01-01;Республика Карелия;62.40
2020-01-01;Республика Коми;62.70
2020-01-01;Республика Марий Эл;54.80
2020-01-01;Республика Саха (Якутия);58.40
2020-01-01;Республика Северная Осетия-Алания;33.50
2020-01-01;Республика Татарстан;53.80
2020-01-01;Республика Тыва;48.20
2020-01-01;Республика Хакасия;50.00
2020-01-01;Ростовская область;51.40
2020-01-01;Рязанская область;48.80
2020-01-01;Самарская область;55.30
2020-01-01;Санкт-Петербург;59.20
2020-01-01;Саратовская область;53.20
2020-01-01;Сахалинская область;59.00
2020-01-01;Свердловская область;57.30
2020-01-01;Смоленская область;50.10
2020-01-01;Ставропольский край;46.60
2020-01-01;Тамбовская область;47.90
2020-01-01;Тверская область;53.50
2020-01-01;Томская область;59.10
2020-01-01;Тульская область;51.80
2020-01-01;Тюменская область;60.40
2020-01-01;Удмуртская Республика;57.90
2020-01-01;Ульяновская область;48.00
2020-01-01;Хабаровский край;58.30
2020-01-01;Ханты-Мансийский АО - Югра;55.20
2020-01-01;Челябинская область;49.60
2020-01-01;Чеченская Республика;14.20
2020-01-01;Чувашская Республика;51.20
2020-01-01;Чукотский АО;60.50
2020-01-01;Ямало-Ненецкий АО;56.90
2020-01-01;Ярославская область;54.80
2020-02-01;Россия;51.60
2020-02-01;Адыгея;41.70
2020-02-01;Алтай;51.90
2020-02-01;Алтайский край;50.40
2020-02-01;Амурская область;52.20
2020-02-01;Архангельская область;58.20
2020-02-01;Астраханская область;45.90
2020-02-01;Белгородская область;48.80
2020-02-01;Брянская область;42.30
2020-02-01;Владимирская область;48.70
2020-02-01;Волгоградская область;50.10
2020-02-01;Вологодская область;55.60
2020-02-01;Воронежская область;52.30
2020-02-01;Еврейская автономная область;54.30
2020-02-01;Забайкальский край;52.60
2020-02-01;Ивановская область;43.60
2020-02-01;Иркутская область;54.00
2020-02-01;Кабардино-Балкарская Республика;25.60
2020-02-01;Калининградская область;55.70
2020-02-01;Калужская область;48.70
2020-02-01;Камчатский край;58.60
2020-02-01;Кемеровская область;52.10
2020-02-01;Кировская область;55.40
2020-02-01;Костромская область;50.10
2020-02-01;Краснодарский край;47.40
2020-02-01;Красноярский край;50.60
2020-02-01;Курганская область;51.10
2020-02-01;Курская область;45.30
2020-02-01;Липецкая область;47.70
2020-02-01;Магаданская область;55.40
2020-02-01;Мордовия;43.30
2020-02-01;Москва;54.30
2020-02-01;Мурманская область;60.60
2020-02-01;Ненецкий АО;67.40
2020-02-01;Нижегородская область;52.90
2020-02-01;Новгородская область;55.40
2020-02-01;Новосибирская область;49.00
2020-02-01;Омская область;49.80
2020-02-01;Оренбургская область;46.80
2020-02-01;Орловская область;49.70
2020-02-01;Пензенская область;47.40
